,주소,위도,경도,전화번호,재학생 수,남학생 수,여학생 수,홈페이지,계열
별가람고등학교,경기도 남양주시 순화궁로 393,37.6614764118779,127.122174166835,031-523-7411,697명,421명,276명,http://www.byeolgaram.hs.kr,일반계 
경기도홍익디자인고등학교,경기도 화성시 효행로 387,37.2167923978717,126.979629854484,031-8055-3004,310명,95명,215명,http://www.hih.hs.kr,공업계  | 일반계 
일산국제컨벤션고등학교,경기도 고양시 일산서구 고봉로 133,37.6728845608928,126.771577999063,031-912-8033,626명,327명,299명,http://www.ilsan.hs.kr,상업계 
경일관광경영고등학교,경기도 안산시 단원구 석수로 131,37.3479491508622,126.804970582527,031-3631-400,730명,315명,415명,http://kyongil.hs.kr,공업계  | 농업계  | 상업계  | 일반계 
솔터고등학교,경기도 김포시 김포한강7로22번길 109,37.641773422272,126.636375304709,031-996-9644,988명,466명,522명,http://www.solteo.hs.kr,일반계 
경기게임마이스터고등학교,경기도 안양시 동안구 학의로 70,37.3979108099943,126.947468252173,031-428-5402,214명,184명,30명,http://www.ggm.hs.kr,공업계  | 상업계 
여주자영농업고등학교,경기도 여주시 능서면 농도원1길 78-1,37.2957522369319,127.620448045576,031-883-2843,416명,238명,178명,https://farms-h.goeyj.kr,농업계 
진위고등학교,경기도 평택시 진위면 진위서로 47,37.1099147078622,127.069429733264,031-646-0200,440명,280명,160명,http://jinwee-h.goept.kr,상업계  | 일반계 
새얼학교,경기도 파주시 법원읍 술이홀로1333번길 69-1,37.8823624300632,126.874837162404,031-958-7003,155명,0명,0명,http://www.saeul.sc.kr,일반계 
향일고등학교,경기도 화성시 향남읍 행정중앙2로 28 향일고등학교,37.1292862419888,126.917896594531,031-8077-8600,765명,386명,379명,http://www.hyangil.hs.kr,일반계 
안곡고등학교,경기도 고양시 일산동구 하늘마을로 75,37.6820902505648,126.787208351706,031-929-2805,919명,482명,437명,http://www.angok.hs.kr,일반계 
전곡고등학교,경기도 연천군 전곡읍 전은길 9-89,38.0352131698114,127.069200920192,031-832-2089,596명,313명,283명,http://www.jeongok.hs.kr,공업계  | 일반계 
초지고등학교,경기도 안산시 단원구 광덕1로 13,37.3100780363969,126.81126445275,031-412-8492,699명,362명,337명,http://www.choji.hs.kr,일반계 
분당고등학교,경기도 성남시 분당구 내정로165번길 31,37.3756329527432,127.116067726699,031-710-7700,798명,438명,360명,https://bundang-h.goesn.kr/,일반계 
진접고등학교,경기도 남양주시 진접읍 해밀예당2로 13,37.7158456602535,127.190195849382,031-570-0105,1062명,564명,498명,http://jinjeop.hs.kr,일반계 
하늘꿈중고등학교,경기도 성남시 수정구 성남대로1518번길 11,37.4656846856642,127.127720944962,031-758-2071,33명,14명,19명,http://www.hdschool.org,일반계 
성호고등학교,경기도 오산시 동부대로436번길 46,37.1391425639847,127.081627275975,031-371-7114,883명,495명,388명,http://www.sungho.hs.kr,일반계 
부용고등학교,경기도 의정부시 오목로 96,37.7363423638968,127.092881470303,031-820-8500,754명,357명,397명,http://www.buyong.hs.kr,일반계 
호원고등학교부설방송통신고등학교,경기도 의정부시 망월로 56,37.7056118023599,127.044534276874,031-822-2124,411명,147명,264명,http://,일반계 
덕현고등학교,경기도 양주시 고읍북로 36,37.7982352004521,127.084919974227,031-850-2600,1003명,453명,550명,https://deokhyeon-h.goedy.kr,일반계 
경기도오산고등학교,경기도 오산시 청학로 43,37.1543059093432,127.062605619139,031-375-2134,870명,467명,403명,http://www.o-san.hs.kr,일반계 
백송고등학교,경기도 고양시 일산서구 덕이로 172번길 4-39,37.6973530372169,126.741611483859,031-929-0600,359명,189명,170명,http://www.baeksong.hs.kr,상업계  | 일반계 
문산수억고등학교,경기도 파주시 파주읍 우계로 357,37.8520270348651,126.802564852558,031-952-2666,669명,357명,312명,http://www.munsan-gco.hs.kr,상업계  | 일반계 
일산동고등학교,경기도 고양시 일산서구 탄현로 100,37.7006518987107,126.768659800439,031-915-0522,873명,469명,404명,http://www.ilsandong.hs.kr,일반계 
광교고등학교,경기도 수원시 영통구 도청로89번길 11,37.2896957506378,127.048784157097,031-8061-8295,800명,392명,408명,https://gwanggyo-h.goesw.kr,일반계 
포천고등학교,경기도 포천시 원모루로 40,37.891426161267,127.19234647891,031-535-1601,578명,286명,292명,http://www.pocheon.hs.kr,일반계 
명혜학교,경기도 안산시 상록구 해안로 865,37.2838664676922,126.83949271589,031-406-1137,91명,0명,0명,http://www.myhe.sc.kr,일반계 
현암고등학교,경기도 용인시 수지구 디지털벨리로 17,37.328800261035,127.131357671492,031-896-5035,571명,300명,271명,http://www.hyunam.hs.kr,일반계 
한솔고등학교,경기도 성남시 분당구 내정로 70,37.366776155373,127.11568843387,031-714-4381,765명,428명,337명,http://www.hansol.hs.kr,일반계 
경화여자고등학교,경기도 광주시 수하길11번길 43,37.4182430716596,127.263991443365,031-7990-500,919명,0명,919명,http://kyunghwa.hs.kr,상업계  | 일반계 
동일공업고등학교,경기도 평택시 중앙로 315,36.9923258144998,127.117983320546,031-653-6335,805명,647명,158명,http://di.hs.kr,공업계 
태장고등학교,경기도 수원시 영통구 영통로 250,37.2493693814771,127.059428552295,031-201-4114,954명,460명,494명,http://www.taejang.hs.kr,일반계 
보평고등학교,경기도 성남시 분당구 동판교로 124,37.3941947850269,127.117584651499,031-8017-0462,627명,357명,270명,http://bopyung-h.goesn.kr,일반계 
고림고등학교,경기도 용인시 처인구 고림로165번길,37.2471774682798,127.219550396806,031-525-0500,1020명,469명,551명,http://gorim.hs.kr,일반계 
일산고등학교,경기도 고양시 일산서구 원일로 53,37.6889712153294,126.768338388746,031-975-2487,638명,278명,360명,http://www.ilsanth.hs.kr,공업계 
소사고등학교,경기도 부천시 소사로78번길 22,37.4649662303353,126.80018546478,032-720-7004,657명,345명,312명,http://www.sosa.hs.kr,일반계 
양서고등학교,경기도 양평군 양서면 상촌길 31-12,37.5480676574525,127.327956379653,031-770-1400,656명,292명,364명,http://www.yangseo.hs.kr,상업계  | 일반계 
고양국제고등학교,경기도 고양시 일산동구 위시티4로 112,37.6845873682888,126.808645324163,031-839-5000,598명,162명,436명,http://www.ggg.hs.kr/,국제계  | 일반계 
동백고등학교,경기도 용인시 기흥구 동백7로 61,37.2833507515886,127.158472706367,031-303-4100,912명,483명,429명,http://dongbaek.hs.kr/,일반계 
용인한국외국어대학교부설고등학교,경기도 용인시 처인구 모현읍 외대로54번길 50,37.3304582207495,127.256703908766,031-332-0700,1113명,398명,715명,http://www.hafs.hs.kr,외국어계  | 일반계 
신성고등학교,경기도 안양시 만안구 소곡로 93,37.3841550395111,126.918601319576,031-469-1414,895명,874명,21명,http://www.shinsung.hs.kr,일반계 
이천고등학교,경기도 이천시 아리역로16번길 1,37.2879519493403,127.447608699772,031-645-0800,772명,772명,0명,http://icheon.hs.kr,일반계 
고양고등학교,경기도 고양시 덕양구 삼송로 171,37.6542399021367,126.890868597086,02-350-5700,503명,267명,236명,http://www.koyang.hs.kr,공업계  | 농업계  | 일반계 
이산고등학교,경기도 화성시 동탄기흥로353번길 61,37.1909923126408,127.087253366416,031-887-0009,1195명,620명,575명,http://www.esan.hs.kr,일반계 
광명북고등학교,경기도 광명시 시청로 127,37.4879266389187,126.8679386066,02-2615-9528,885명,465명,420명,http://www.gmbh.kr/,일반계 
신길고등학교,경기도 안산시 단원구 신길로 45,37.3344313627502,126.787591048095,031-599-9896,746명,387명,359명,http://singil.hs.kr,일반계 
영복여자고등학교,경기도 수원시 팔달구 장안로7번길 49-1,37.285624808092,127.001672124277,031-245-2512,814명,0명,814명,http://www.youngbok.or.kr,일반계 
양동고등학교,경기도 양평군 양동면 학둔지윗길 47-7,37.4216834802133,127.755652002015,031-773-1032,209명,92명,117명,http://www.yangdong.hs.kr,가사실업계  | 상업계  | 일반계 
신갈고등학교,경기도 용인시 기흥구 백남준로 13,37.2697590621774,127.111306511912,031-281-7004,897명,464명,433명,http://www.shingal.hs.kr,일반계 
안법고등학교,경기도 안성시 명륜길 66,37.0133355596553,127.273268016196,031-674-3413,674명,311명,363명,http://www.anbeop.hs.kr,일반계 
평촌고등학교,경기도 안양시 동안구 동안로 80,37.3865366004355,126.954726603004,031-383-4824,1061명,554명,507명,http://www.pyeongchon.hs.kr,일반계 
숭신여자고등학교,경기도 성남시 중원구 황송로77번길 34,37.4501532664395,127.170592779846,031-732-8101,599명,0명,599명,https://ssgh-h.goesn.kr/ssgh-h/main.do,일반계 
경기도광남고등학교,경기도 광주시 회안대로 350-32,37.3846420912183,127.237882964691,031-761-8800,880명,430명,450명,http://www.gwangnam-h.hs.kr,일반계 
송양고등학교,경기도 의정부시 송양로 6,37.7531098805096,127.106564888228,031-951-8800,873명,417명,456명,http://songyang.hs.kr,일반계 
운산고등학교,경기도 광명시 한내일로 17,37.454313921785,126.883350125082,02-2610-3010,754명,378명,376명,http://www.woonsan.hs.kr,일반계 
율천고등학교,경기도 수원시 팔달구 일월로 50,37.2878291286377,126.978878045673,031-299-3984,414명,235명,179명,http://www.yulcheon.hs.kr,일반계 
옥빛고등학교,경기도 양주시 옥정로4길 12,37.8145508462068,127.091767939241,031-894-1800,487명,250명,237명,https://okbit-h.goedy.kr,일반계 
두원공업고등학교,경기도 안성시 미양면 미양로 727,36.9967063015461,127.241799906306,031-677-2121,581명,399명,182명,http://www.doowon.hs.kr,공업계 
병점고등학교,경기도 화성시 병점중앙로 72,37.2058545420654,127.043715896984,031-228-1808,1014명,480명,534명,http://www.byeongjeom.hs.kr,일반계 
풍덕고등학교,경기도 용인시 수지구 정평로13번길 5,37.3170523812221,127.089252754581,031-218-0500,1302명,670명,632명,http://pungduck.hs.kr,일반계 
안산고등학교,경기도 안산시 상록구 청룡4길 8,37.3605043365738,126.87361408404,031-482-6575,778명,392명,386명,http://www.ansan.hs.kr,일반계 
역곡고등학교,경기도 부천시 안곡로 322,37.491725782372,126.809608936086,032-340-6102,461명,250명,211명,http://www.yeokgok.hs.kr,일반계 
화홍고등학교,경기도 수원시 권선구 세권로 331,37.2516730181132,127.040060441118,031-220-3308,890명,422명,468명,http://www.hwahong.hs.kr,일반계 
백영고등학교,경기도 안양시 동안구 관평로 94,37.3864580007221,126.964988941883,031-386-0510,910명,472명,438명,http://www.baekyoung.hs.kr,일반계 
중원고등학교,경기도 부천시 도약로 111,37.5115667909741,126.762225589181,032-320-5994,687명,367명,320명,http://www.jungwon.hs.kr,일반계 
경안고등학교,경기도 안산시 단원구 당곡로 93,37.325190934122,126.834927209555,031-483-1833,961명,474명,487명,http://kyungan.hs.kr,일반계 
안성고등학교,경기도 안성시 금산길 57,37.0140416923352,127.271361910374,031-670-0300,642명,642명,0명,http://www.ansong.hs.kr,일반계 
안양문화고등학교,경기도 안양시 만안구 양화로37번길 36,37.3957610400926,126.9086344228,031-470-4100,439명,0명,439명,https://anyangculture.hs.kr,가사실업계  | 상업계 
경기자동차과학고등학교,경기도 시흥시 금오로 103,37.4142986344313,126.839853827272,031-310-9000,619명,604명,15명,http://www.ghas.hs.kr,공업계  | 상업계  | 일반계 
곡정고등학교,경기도 수원시 권선구 덕영대로 1190번길 130,37.2438433169404,127.020150321616,031-547-7000,752명,357명,395명,http://www.gokjeong.hs.kr/,일반계 
부흥고등학교,경기도 안양시 동안구 달안로 15,37.3933066406004,126.944622150621,031-389-7310,995명,524명,471명,http://www.puhung.hs.kr,일반계 
서연고등학교,경기도 화성시 동탄대로4가길 6,37.1608625605531,127.111432155349,031-3690-159,962명,551명,411명,http://seoyeon.hs.kr/,일반계 
이충고등학교,경기도 평택시 이충로35번길 50,37.0575078703366,127.064987421472,031-612-0600,796명,363명,433명,http://ichung-h.goept.kr,일반계 
경민IT고등학교,경기도 의정부시 서부로 545,37.746124313263,127.025131506194,031-828-7841,532명,322명,210명,http://www.kmit.hs.kr,공업계  | 상업계 
자혜학교,경기도 수원시 권선구 수봉로 47,37.2658624486596,126.977673370412,031-293-6682,100명,0명,0명,http://www.jh.sc.kr,일반계 
함현고등학교,경기도 시흥시 역전로 463,37.3661936072401,126.738456349194,031-430-8226,880명,440명,440명,http://www.hamhyun.hs.kr,일반계 
시흥고등학교,경기도 시흥시 상직길 25,37.3896438691959,126.814188522641,031-317-2744,859명,429명,430명,http://www.siheung.hs.kr,일반계 
안중고등학교,경기도 평택시 안중읍 안중믿음길 32,36.9869916809648,126.923222480107,031-683-3104,473명,473명,0명,http://anjung-h.goept.kr,공업계  | 공업계공통  | 일반계 
서원고등학교,경기도 용인시 수지구 상현로42번길 26-7,37.302478728882,127.081179278288,031-276-7022,1080명,561명,519명,http://www.seowon.hs.kr/home/index.do,일반계 
한국도예고등학교,경기도 이천시 신둔면 둔터로 61,37.2888946800841,127.399334528392,031-638-6841,184명,38명,146명,http://doyego.goeic.kr,공업계  | 특성화 
가좌고등학교,경기도 고양시 일산서구 가좌1로 43,37.6880295205152,126.72018731265,031-910-1900,848명,445명,403명,http://gajwa-h.hs.kr/,일반계 
부곡고등학교,경기도 안산시 상록구 시낭로 78,37.3315306064459,126.857466759639,031-363-0254,824명,416명,408명,http://bugok.hs.kr,일반계 
운중고등학교,경기도 성남시 분당구 운중로 95,37.3927545674111,127.073729306757,031-8017-0593,650명,358명,292명,http://unjung.hs.kr/,일반계 
동두천외국어고등학교,경기도 동두천시 지행로 145,37.8927840411063,127.062726219747,031-864-9906,474명,158명,316명,https://dfl-h.goedy.kr/dfl-h/main.do,외국어계 
양주백석고등학교,경기도 양주시 백석읍 꿈나무로 205,37.7917927360731,126.986741516031,031-826-6412,763명,415명,348명,https://yjbs-h.goedy.kr,일반계 
근명고등학교,경기도 안양시 만안구 삼덕로 49,37.3935412376962,126.920013630522,031-449-3567,647명,226명,421명,http://www.kmh.hs.kr,공업계  | 농업계  | 상업계 
파주여자고등학교,경기도 파주시 월롱면 함영골길 10,37.7751048279209,126.786020813523,031-770-5900,305명,0명,305명,http://www.paju.hs.kr,공업계  | 농업계  | 상업계  | 일반계 
한국외식과학고등학교,경기도 양주시 남면 개나리18길 1,37.8971913261868,126.979894250096,031-863-6126,275명,115명,160명,https://kfs-h.goedy.kr/kfs-h/main.do,가사실업계 
군포중앙고등학교,경기도 군포시 송부로 239,37.3239727431242,126.937217686921,070-4688-3500,579명,296명,283명,http://gpja.hs.kr,일반계 
동탄중앙고등학교,경기도 화성시 동탄대로시범길 167,37.2012579255486,127.110451933067,031-8077-5100,977명,445명,532명,http://dtja.hs.kr,일반계 
부천공업고등학교,경기도 부천시 경인로120번길 82,37.4814124302594,126.766797387234,032-610-7428,455명,379명,76명,http://www.bukong.hs.kr,공업계 
수원정보과학고등학교,경기도 수원시 영통구 동수원로551번길 16,37.2762515255438,127.049650000243,031-218-4000,584명,403명,181명,https://swjb-h.goesw.kr,공업계  | 상업계 
옥정고등학교,경기도 양주시 옥정로7길 47,37.8276885877222,127.088721765284,031-866-8371,866명,397명,469명,https://okjeong-h.goedy.kr,일반계 
동안고등학교,경기도 안양시 동안구 부림로 71,37.390356692996,126.966106438581,031-387-6105,999명,517명,482명,http://www.dongan.hs.kr,일반계 
봉일천고등학교,경기도 파주시 조리읍 소곡로 54,37.7469903612037,126.816272608597,031-945-0857,728명,367명,361명,http://bongilcheon.hs.kr,일반계 
판교고등학교,경기도 성남시 분당구 동판교로 257,37.405148818412,127.114781597442,031-8017-0841,524명,281명,243명,http://pangyo-h.goesn.kr,일반계 
덕소고등학교,경기도 남양주시 와부읍 덕소로 194,37.5793528256648,127.216535852641,031-577-6284,1068명,513명,555명,http://www.deokso.hs.kr,일반계 
보영여자고등학교,경기도 동두천시 동광로 124,37.9119865850457,127.061019589191,031-863-8337,439명,0명,439명,https://boyoung-h.goedy.kr,상업계  | 일반계 
효양고등학교,경기도 이천시 부발읍 대산로545번길 55,37.2652977225853,127.479616832426,031-645-7015,758명,367명,391명,https://hyoyang.goeic.kr,일반계 
비봉고등학교,경기도 화성시 비봉면 양노로109번길 5,37.2372471728271,126.872690149379,031-356-0791,741명,461명,280명,http://bibong.hs.kr,공업계  | 상업계  | 일반계 
상일고등학교,경기도 부천시 부흥로 13,37.4981838550242,126.743711082432,032-226-7400,596명,293명,303명,http://www.sih.hs.kr,일반계 
호원고등학교,경기도 의정부시 망월로 56,37.7056118023599,127.044534276874,031-822-2100,779명,381명,398명,http://www.howon.hs.kr,일반계 
신한고등학교,경기도 평택시 신한1길 26,36.9942725099665,127.102877315419,031-653-8114,906명,518명,388명,http://shinhan-h.goept.kr/,일반계 
덕계고등학교,경기도 양주시 평화로1489번길 34,37.8242860871516,127.047949026005,031-858-9692,686명,411명,275명,https://deokgye-h.goedy.kr/,일반계 
예당고등학교,경기도 화성시 삼성1로 47,37.2083228368667,127.080027370927,031-8055-6300,972명,468명,504명,http://hiyedang.hs.kr,일반계 
광동고등학교,경기도 남양주시 진접읍 장현로광동1길 10,37.7167557707629,127.175168798418,031-570-6600,1050명,559명,491명,http://www.kwangdong.hs.kr,상업계  | 일반계 
경기도한광고등학교,경기도 평택시 중앙1로 115,36.9978903478777,127.09600373342,031-651-3112,909명,909명,0명,https://hk-h.goept.kr,일반계 
한광여자고등학교,경기도 평택시 중앙1로 115,36.9978903478777,127.09600373342,031-651-3122,978명,0명,978명,http://hkg-h.goept.kr/,일반계 
초당고등학교,경기도 용인시 기흥구 동백중앙로 21,37.2587006378702,127.16291877586,031-547-9100,882명,460명,422명,http://www.chodang.hs.kr,일반계 
효자고등학교,경기도 의정부시 부용로 165,37.7531510720583,127.076632947318,031-853-0057,756명,365명,391명,http://www.hyojago.hs.kr/,일반계 
신흥고등학교,경기도 동두천시 신천로 159,37.9310670629669,127.047814120251,031-865-3169,305명,305명,0명,https://shinheung-h.goedy.kr,일반계 
원곡고등학교,경기도 안산시 단원구 화랑로 15,37.3328606203858,126.798684325553,031-8085-0008,865명,445명,420명,http://wongok.hs.kr,일반계 
경기도영신여자고등학교,경기도 수원시 권선구 삼천병마로1566번길 30,37.2419091276997,126.966982344281,031-299-7005,752명,0명,752명,http://ysg-h.goesw.kr,일반계 
부천여자고등학교,경기도 부천시 석천로16번길 37,37.4898733466852,126.761747882384,032-249-0511,573명,0명,573명,http://www.pcg.hs.kr,일반계 
성복고등학교,경기도 용인시 수지구 도마치로 92,37.3233594184389,127.061392483584,031-8008-1327,1093명,553명,540명,http://www.seongbok.hs.kr,일반계 
화요일아침예술학교,경기도 연천군 전곡읍 양원로268번길 106-125,37.9662847941938,127.021012907077,070-8891-3830,8명,0명,8명,http://www.flowerdaymorning.com,일반계 
효원고등학교,경기도 수원시 영통구 동수원로 336,37.2594182738451,127.039051222172,031-228-1516,996명,476명,520명,http://www.hyowon.hs.kr,일반계 
경기외국어고등학교,경기도 의왕시 고산로105번길 30,37.3480700880257,126.959749354626,031-3610-500,568명,142명,426명,http://www.gafl.hs.kr,외국어계 
신장고등학교,경기도 하남시 신장동로 19,37.5438431126187,127.209677829763,031-796-3761,668명,320명,348명,http://shinjang.hs.kr,일반계 
성지고등학교,경기도 용인시 기흥구 갈곡로12번길 13,37.2722846824567,127.131267538042,031-547-3320,1038명,549명,489명,http://www.seongji.hs.kr/,일반계 
김포제일공업고등학교,경기도 김포시 봉화로 69,37.6207044903191,126.710754865323,031-999-3655,552명,429명,123명,http://www.gptech.hs.kr,공업계  | 일반계 
광성드림학교(고),경기도 고양시 일산서구 하이파크로 161,37.7038851033097,126.757480914642,031-929-9500,57명,39명,18명,http://ksdream.or.kr,일반계 
세마고등학교,경기도 오산시 수목원로 559-17,37.1805352658727,127.041345242005,031-370-5000,865명,344명,521명,http://sema.hs.kr,일반계 
분당경영고등학교,경기도 성남시 분당구 금곡로 289,37.3550258133701,127.109687859068,031-8023-1305,686명,266명,420명,https://bundangmgt-h.goesn.kr/bundangmgt-h/main.do,상업계 
운암고등학교,경기도 오산시 운천로 12,37.1438348423566,127.075076201091,031-370-5304,687명,345명,342명,http://www.unam.hs.kr,일반계 
대화고등학교,경기도 고양시 일산서구 대화로 100,37.6683649574458,126.732043861308,031-911-1963,851명,450명,401명,http://www.daehwa-is.hs.kr,일반계 
인덕원고등학교,경기도 안양시 동안구 안양판교로 43,37.3999817328603,126.980776852734,031-424-3092,812명,415명,397명,http://indeogwon.hs.kr/,일반계 
한국문화영상고등학교,경기도 동두천시 평화로2452번길 32,37.9060563125596,127.060130951525,031-860-7300,425명,263명,162명,https://kcm-h.goedy.kr,상업계 
경기영상과학고등학교,경기도 고양시 일산서구 강선로 8,37.6654054556351,126.762100773605,031-919-1160,607명,304명,303명,http://www.gmsh.hs.kr,공업계 
경기체육고등학교,경기도 수원시 장안구 상률로 106,37.3039597065751,126.978533908148,031-547-8500,243명,145명,98명,http://www.gg-ph.hs.kr,체육계 
구성고등학교,경기도 용인시 기흥구 연원로42번길 47,37.2991448296233,127.115613868368,031-284-1380,889명,483명,406명,http://koosung.hs.kr,일반계 
불곡고등학교,경기도 성남시 분당구 금곡로 149,37.3484803302395,127.118523662298,031-710-2810,744명,423명,321명,http://bulgok-h.goesn.kr,일반계 
과천고등학교,경기도 과천시 꿈보람길 26,37.4308558651016,126.997030288572,02-3419-9145,572명,439명,133명,http://gwacheon.hs.kr,일반계 
안성여자고등학교,경기도 안성시 남파로 73-10,37.0181431207241,127.257949036448,031-8056-0105,531명,0명,531명,http://www.anseong.hs.kr,일반계 
성남혜은학교,경기도 성남시 수정구 희망로518번길 8,37.4503954584921,127.153923197252,031-734-5022,192명,0명,0명,https://hyeeun-s.goesn.kr/hyeeun-s/main.do,일반계 
