,주소,위도,경도,전화번호,재학생 수,남학생 수,여학생 수,홈페이지,계열
송도고등학교,인천광역시 연수구 독배로 91,37.4286120884211,126.643772636359,032-627-4080,838명,838명,0명,http://songdo.icehs.kr,일반계 
인천해양과학고등학교,인천광역시 연수구 능허대로 71,37.4252497895545,126.640709504885,032-832-4654,506명,506명,0명,http://mars.icehs.kr,수산해양계  | 수산해운계 
인천연일학교,인천광역시 연수구 함박뫼로 208,37.4202812304488,126.689015681412,032-816-6472,241명,0명,0명,http://www.yonil.icesc.kr/,일반계 
인천인혜학교,인천광역시 계양구 장제로 1304,37.5785330987603,126.732286643135,032-627-5447,198명,0명,0명,http://inhye.icesc.kr/,일반계 
인천디자인고등학교,인천광역시 서구 대평로56번길 10,37.5480234158816,126.671685997038,032-560-1500,657명,262명,395명,http://indigo.icehs.kr,공업계 
인천전자마이스터고등학교,인천광역시 미추홀구 석정로 165,37.4739598771738,126.651998723951,032-764-7021,400명,344명,56명,http://intec.icehs.kr,공업계 
인천외국어고등학교,인천광역시 부평구 원적로 262,37.504731054759,126.695141959284,032-511-3541,611명,239명,372명,http://icf.icehs.kr,외국어계 
인천남고등학교,인천광역시 남동구 석정로551번길 41,37.4679149411991,126.696552610581,032-722-1500,630명,630명,0명,http://inam.icehs.kr,일반계 
인천과학예술영재학교,인천광역시 연수구 아카데미로 192,37.3819993335559,126.630139563385,032-890-6700,239명,198명,41명,http://iasa.icehs.kr,일반계 
인천산업정보학교,인천광역시 동구 금창로 31,37.4717908253015,126.641134268121,032-765-5471,127명,78명,49명,http://sanup.icesc.kr,직업 
인천청담고등학교,인천광역시 연수구 앵고개로 132,37.4125331479027,126.660620941061,032-833-2014,31명,20명,11명,http://cheongdam.icehs.kr,일반계 
강화고등학교,인천광역시 강화군 강화읍 고비고개로 20,37.7480284562792,126.473813764116,032-724-2300,452명,452명,0명,http://ganghwahs.icehs.kr,일반계 
인천논현고등학교,인천광역시 남동구 청능대로611번길 54,37.4039186938338,126.726998731716,032-446-0634,764명,0명,764명,http://nh.icehs.kr,일반계 
인천영흥고등학교,인천광역시 옹진군 영흥면 내동로 107,37.2652065925535,126.479420067284,032-886-0436,106명,60명,46명,http://youngheung.icems.kr,일반계 
도림고등학교,인천광역시 남동구 서창남로 8,37.4208931546745,126.752939821234,032-622-2430,684명,684명,0명,http://dorim.icehs.kr,일반계 
삼산고등학교,인천광역시 부평구 영성중로 54,37.5216109335519,126.745892731117,032-512-9514,584명,325명,259명,http://samsan.icehs.kr,일반계 
인천소방고등학교,인천광역시 미추홀구 석정로 165,37.4739598771738,126.651998723951,032-760-0107,270명,270명,0명,http://ifth.icehs.kr,공업계 
인천예술고등학교,인천광역시 남동구 구월로115번길 36,37.4585401437136,126.703911237888,032-433-3145,446명,64명,382명,http://inart.icehs.kr,예술계 
서운고등학교,인천광역시 계양구 아나지로 481,37.5269145380024,126.745747357758,032-542-6662,566명,267명,299명,http://seowoon.icehs.kr,일반계 
석정여자고등학교,인천광역시 남동구 방축로469번길 27,37.4686650712884,126.694191974903,032-720-7200,706명,0명,706명,http://sj.icehs.kr/,일반계 
부평고등학교,인천광역시 부평구 부흥북로 43,37.5022740824988,126.727618820921,032-526-3204,646명,646명,0명,http://bupyeong.icehs.kr,일반계 
인천기계공업고등학교,인천광역시 미추홀구 한나루로 545,37.4568564252104,126.668356626792,032-865-9801,841명,841명,0명,http://ingigong.icehs.kr,공동실습소  | 공업계 공업계 
인천여자고등학교,인천광역시 연수구 비류대로506번길 14,37.4218814180959,126.690314450708,032-810-6300,825명,0명,825명,http://incheon-gh.icehs.kr,일반계 
산마을고등학교,인천광역시 강화군 양도면 강화남로1002번길 73-29,37.6863625703373,126.425565311139,032-937-9801,44명,24명,20명,http://sanmaeul.icehs.kr/,대안 
인천중산고등학교,인천광역시 중구 은하수로 142,37.4979686732944,126.569851115127,032-456-8400,620명,313명,307명,http://jungsan.icehs.kr,일반계 
인천보건고등학교,인천광역시 서구 서달로 58-16,37.5053298584352,126.681549196505,032-570-9000,413명,0명,413명,http://ihealth.icehs.kr,상업계 
문일여자고등학교,인천광역시 남동구 구월로372번길 56,37.4524797808113,126.730657140825,032-465-3413,1000명,0명,1000명,http://moonil-g.icehs.kr,일반계 
인천여자고등학교부설방송통신고등학교,인천광역시 연수구 비류대로506번길 14,37.4218814180959,126.690314450708,032-810-6300,249명,0명,249명,http://incheon-gh.icehs.kr,일반계 
인천해사고등학교,인천광역시 중구 월미로 338,37.4683065766768,126.602920046815,032-770-1000,331명,297명,34명,http://inm.icehs.kr,해양계 
인천미래생활고등학교,인천광역시 부평구 수변로 165,37.5005671213286,126.742684559787,032-361-3697,513명,0명,513명,http://icl.icehs.kr,공업계 
미추홀학교,인천광역시 남동구 수현로136번길 16,37.4647980905276,126.740305703372,032-473-0176,199명,0명,0명,http://mch.icesc.kr,일반계 
인천국제고등학교,인천광역시 중구 영종대로277번길 74-40,37.4897139817453,126.509411779505,032-745-4500,394명,127명,267명,http://ii.icehs.kr,국제계 
계산여자고등학교,인천광역시 계양구 계산새로 131,37.5382531785503,126.741894336344,032-552-0273,504명,0명,504명,http://kyesan-g.icehs.kr/,일반계 
인천남동고등학교,인천광역시 남동구 은봉로 283,37.4060406325088,126.721071546299,032-421-2982,741명,741명,0명,http://namdong.icehs.kr,일반계 
인천정보과학고등학교,인천광역시 중구 참외전로 192,37.4707029199618,126.636613491329,032-770-0720,557명,557명,0명,http://iis.icehs.kr/,공업계 
인천산곡고등학교,인천광역시 부평구 원적로416번길 25,37.5031627596138,126.712901944906,032-508-8402,561명,298명,263명,http://sangokhs.icehs.kr,일반계 
인천세무고등학교,인천광역시 서구 청마로 52,37.5884357257677,126.669663038793,032-428-4523,500명,0명,500명,http://itax.icehs.kr,상업계 
인천세원고등학교,인천광역시 계양구 장제로 966,37.5516139640216,126.744709250169,032-554-2360,569명,0명,569명,http://isw.icehs.kr,일반계 
인천고등학교,인천광역시 미추홀구 경원대로 804,37.4529589309605,126.691305361048,032-451-0500,809명,809명,0명,http://incheon.icehs.kr,일반계 
인천금융고등학교,인천광역시 남동구 함박뫼로 438-10,37.4090082430843,126.710767310918,032-465-6503,567명,0명,567명,http://finance.icehs.kr,상업계 
신명여자고등학교,인천광역시 남동구 용천로205번길 42,37.4692303730717,126.713018429043,032-422-0331,822명,0명,822명,http://shinmyung.icehs.kr,일반계 
서인천고등학교,인천광역시 서구 서곶로 475,37.5610834396688,126.675771023421,032-562-0012,1230명,610명,620명,http://sic.icehs.kr,일반계 
인천포스코고등학교,인천광역시 연수구 컨벤시아대로42번길 50,37.4014662159258,126.648130019538,032-850-8600,665명,282명,383명,http://icpa.icehs.kr/,일반계 
제물포고등학교,인천광역시 중구 자유공원로 58-9,37.4772693603834,126.623831836583,032-770-4750,388명,388명,0명,http://jego.icehs.kr,일반계 
인천상정고등학교,인천광역시 부평구 경원대로 1109,37.4807189773685,126.696380995833,032-7148-666,509명,509명,0명,http://incheonsangjeong.icehs.kr,일반계 
숭덕여자고등학교,인천광역시 남동구 만수로73번길 20-23,37.4642821062689,126.733917139731,032-462-5296,757명,0명,757명,http://soongduk.icehs.kr,일반계 
대인고등학교,인천광역시 서구 서곶로 446,37.5580260208991,126.678609390799,032-562-6311,999명,999명,0명,http://daein.icehs.kr,일반계 
강화여자고등학교,인천광역시 강화군 강화읍 송악길 58,37.7539199158551,126.479699913773,032-933-3554,491명,0명,491명,http://ganghwagirls.icehs.kr,일반계 
인천광역시백석고등학교,인천광역시 서구 서곶로 701,37.5806035848726,126.67429208606,032-567-7762,1045명,507명,538명,http://i-baekseok.icehs.kr/,일반계 
한국주얼리고등학교,인천광역시 서구 서곶로 693-1,37.5816487241961,126.673050346398,032-562-7955,247명,114명,133명,http://koreajewelry.icehs.kr,공업계  | 특성화 
학익고등학교,인천광역시 미추홀구 한나루로 358,37.4399844048933,126.662350186313,032-868-4143,485명,485명,0명,http://www.hakik.icehs.kr,일반계 
안남고등학교,인천광역시 계양구 아나지로308번길 9,37.5250366580519,126.727127468476,032-555-4280,564명,252명,312명,http://annam.icehs.kr/,일반계 
영종국제물류고등학교,인천광역시 중구 운남서로10번길 1,37.4900631954459,126.531131047433,032-746-4400,204명,125명,79명,http://yjil.icehs.kr,상업계 
인일여자고등학교,인천광역시 중구 참외전로72번길 10,37.4779713568479,126.626309666114,032-764-6681,532명,0명,532명,http://inil.icehs.kr,일반계 
인천비즈니스고등학교,인천광역시 미추홀구 장고개로 31,37.4721296898731,126.666920381973,032-763-3037,380명,0명,380명,http://ibg.icehs.kr,상업계 
박문여자고등학교,인천광역시 연수구 송도과학로51번길 16,37.3827186025453,126.666428992873,032-550-1940,684명,0명,684명,http://bakmun-h.icehs.kr,일반계 
명신여자고등학교,인천광역시 부평구 원적로 260,37.5046044778204,126.693927821366,032-502-3088,503명,0명,503명,http://msrose.icehs.kr,일반계 
부광여자고등학교,인천광역시 부평구 충선로 143,37.5026085039851,126.735575863631,032-526-3214,512명,0명,512명,http://bgg.icehs.kr,일반계 
인천여자상업고등학교,인천광역시 중구 인중로 146,37.4682112673219,126.628296457799,032-761-2353,529명,0명,529명,http://igc.icehs.kr,상업계 
영화국제관광고등학교,인천광역시 동구 우각로 39,37.4713974525984,126.640395471845,032-764-7920,590명,0명,590명,http://younghwa.icehs.kr,상업계 
인천연송고등학교,인천광역시 연수구 컨벤시아대로42번길 72,37.4031938348095,126.646532262747,032-712-2000,730명,730명,0명,http://iys.icehs.kr,일반계 
계산고등학교,인천광역시 계양구 주부토로 588,37.547100280687,126.729588305245,032-542-0687,639명,639명,0명,http://gyesan.icehs.kr,일반계 
신송고등학교,인천광역시 연수구 신송로6번길 56,37.3920073967618,126.659664409566,032-851-1612,863명,863명,0명,http://shinsong-h.icehs.kr,일반계 
인천대중예술고등학교,인천광역시 미추홀구 석정로 165,37.4739598771738,126.651998723951,032-764-7031,339명,213명,126명,http://ipa.icehs.kr,공업계 
인천과학고등학교,인천광역시 중구 영종대로277번길 74-37,37.491955551461,126.508257082261,032-746-8302,208명,160명,48명,http://i-science.icehs.kr,과학계 
연수고등학교,인천광역시 연수구 원인재로 145,37.4117356219031,126.680127122488,032-817-0052,935명,935명,0명,http://yeonsu-h.icehs.kr/main.do,일반계 
인천신현고등학교,인천광역시 서구 염곡로 399,37.5204527607224,126.667959628603,032-571-0628,723명,0명,723명,http://ish.icehs.kr/main.do,일반계 
인천진산과학고등학교,인천광역시 부평구 굴포로 194-9,37.5132724150357,126.743713449345,032-508-8260,212명,158명,54명,http://ijss.icehs.kr,과학계  | 일반계 
인평자동차고등학교,인천광역시 부평구 화랑로 111,37.4922118035876,126.701994912124,032-517-0721,340명,340명,0명,http://inpyung.hs.kr/,공업계  | 특성화 
미추홀외국어고등학교,인천광역시 남동구 에코중앙로 130,37.3896505554698,126.724220620892,032-442-0963,561명,139명,422명,http://mch.icehs.kr,외국어계 
연수여자고등학교,인천광역시 연수구 먼우금로141번길 9,37.4110353526012,126.672329522216,032-457-1234,879명,0명,879명,http://yeonsug.icehs.kr,일반계 
인천마전고등학교,인천광역시 서구 마전로 74,37.6108219253615,126.664332833204,032-569-4163,699명,699명,0명,http://majeon.icehs.kr/,일반계 
가림고등학교,인천광역시 서구 원적로 58,37.4926192873524,126.681201516564,032-584-1755,833명,466명,367명,http://garim.icehs.kr,일반계 
인화여자고등학교,인천광역시 미추홀구 석정로 165,37.4739598771738,126.651998723951,032-765-0621,559명,0명,559명,http://inhwa.icehs.kr,일반계 
한국글로벌셰프고등학교,인천광역시 강화군 내가면 강화서로 184,37.7117956320506,126.392810045566,032-932-5901,231명,231명,0명,http://www.kgch.icehs.kr,가사실업계  | 일반계 
인천대건고등학교,인천광역시 연수구 능허대로 437,37.4019878974932,126.665161888135,032-822-0451,803명,803명,0명,http://idg.icehs.kr/main.do,일반계 
인항고등학교,인천광역시 미추홀구 매소홀로 135,37.4468142895118,126.640758061298,032-885-3302,568명,568명,0명,http://inhang.icehs.kr,일반계 
인천송천고등학교,인천광역시 남동구 앵고개로815번길 59,37.3958212468667,126.721898480898,032-432-2263,658명,658명,0명,http://songcheon.icehs.kr,일반계 
제일고등학교,인천광역시 부평구 경인로759번길 28,37.4782859321285,126.708376297657,032-514-6161,488명,488명,0명,http://jeilgo.icehs.kr/main.do,상업계  | 일반계 
세일고등학교,인천광역시 부평구 원적로 245,37.5061650370624,126.693068913751,032-515-0972~5,580명,580명,0명,http://seilhs.icehs.kr,일반계 
서도고등학교,인천광역시 강화군 서도면 주문도길 173,37.6480376571339,126.252474588184,032-932-7005,4명,1명,3명,http://seodo.icehs.kr,일반계 
덕신고등학교,인천광역시 강화군 강화읍 고비고개로 45,37.7448794856797,126.47279903491,032-933-2974,208명,100명,108명,http://duckshin.icehs.kr,일반계 
인천청라고등학교,인천광역시 서구 담지로86번길 16-14,37.5371804839513,126.66050534662,032-568-9691,922명,922명,0명,http://cheongra.icehs.kr,일반계 
정석항공과학고등학교,인천광역시 미추홀구 인하로 100,37.4514480321002,126.651542258118,032-867-6243,498명,452명,46명,http://jungseok.icehs.kr,공업계 
동산고등학교,인천광역시 동구 동산로 58,37.4730397740816,126.648893479667,032-763-7827,471명,471명,0명,http://www.dongsan.icehs.kr,일반계 
인천해원고등학교,인천광역시 서구 청라사파이어로140번길 25,37.5281676387204,126.627565971795,032-590-7600,848명,456명,392명,http://ihw.icehs.kr/,일반계 
가정고등학교,인천광역시 서구 서달로 162,37.5132136571325,126.679863856962,032-579-9188,824명,397명,427명,http://gajeong.icehs.kr,일반계 
인천영종고등학교,인천광역시 중구 영종대로278번길 34,37.4853189947658,126.501682470053,032-745-4300,659명,355명,304명,http://yeongjong.icehs.kr,일반계 
인천영선고등학교,인천광역시 부평구 체육관로 179,37.5159452889078,126.743903954084,032-511-1635,623명,334명,289명,http://youngsun.icehs.kr,일반계 
제물포고등학교부설방송통신고등학교,인천광역시 중구 자유공원로 58-9,37.4772693603834,126.623831836583,032-770-4741,110명,81명,29명,http://www.cyber.hs.kr,일반계 
학익여자고등학교,인천광역시 미추홀구 주승로52번길 8,37.4438193290215,126.67539006052,032-712-5600,906명,0명,906명,http://hakikgh.icehs.kr,일반계 
교동고등학교,인천광역시 강화군 교동면 교동남로 77,37.7784626831111,126.284316914567,032-932-4127,21명,15명,6명,http://kyodong.icehs.kr,일반계 
동인천고등학교,인천광역시 남동구 만수로75번길 71-15,37.4658306413741,126.73526821853,032-721-3600,661명,661명,0명,http://dih.icehs.kr,일반계 
인천초은고등학교,인천광역시 서구 청라에메랄드로 42,37.5292910878957,126.657138170242,032-562-3002,887명,0명,887명,http://choeun.icehs.kr,일반계 
옥련여자고등학교,인천광역시 연수구 옥골로 77,37.4319203675689,126.64899411196,032-650-3000,789명,0명,789명,http://okryun-h.icehs.kr,일반계 
인천광역시광성고등학교,인천광역시 중구 참외전로244번길 47,37.4675733658218,126.639584979673,032-760-5200,508명,508명,0명,http://ks.icehs.kr,일반계 
인천뷰티예술고등학교,인천광역시 연수구 원인재로 21,37.4039322211188,126.671301939339,032-627-3800,494명,0명,494명,http://ibas.icehs.kr,가사실업계  | 공업계 
인천생활과학고등학교,인천광역시 연수구 함박뫼로 103,37.4240095795147,126.678290366183,032-822-9251,536명,182명,354명,http://ips.icehs.kr,가사계  | 가사실업계 
인천해밀학교,인천광역시 남동구 문화로169번길 73,37.4550264313719,126.696259974521,032-432-7155,18명,7명,11명,http://haemil.icesc.kr/,일반계 
인천만수고등학교,인천광역시 남동구 장승로 91,37.4471394062409,126.742423305772,032-473-0372,753명,753명,0명,http://ims.icehs.kr,일반계 
인천바이오과학고등학교,인천광역시 연수구 용담로 12,37.4208228699308,126.668891229331,032-817-0121,402명,369명,33명,http://cht.icehs.kr,공업계 
선인고등학교,인천광역시 미추홀구 석정로 165,37.4739598771738,126.651998723951,032-761-6124,449명,449명,0명,http://sunin.icehs.kr,일반계 
인성여자고등학교,인천광역시 중구 홍예문로 39,37.474214018717,126.624387416685,032-762-8506,532명,0명,532명,http://insunghs.icehs.kr,일반계 
인천아라고등학교,인천광역시 서구 서로2로 62,37.5871370470293,126.703818800474,032-460-1800,324명,160명,164명,http://ara.icehs.kr,일반계 
강남영상미디어고등학교,인천광역시 강화군 길상면 강화남로 57,37.6416736340845,126.479124824856,032-627-3040,179명,137명,42명,http://kangnam.icehs.kr,공업계  | 상업계 
인천하늘고등학교,인천광역시 중구 영종대로277번길 117,37.4954657122268,126.507080294999,032-745-0400,657명,282명,375명,http://www.haneul.hs.kr,일반계 
인천한누리학교,인천광역시 남동구 논현고잔로 215,37.4013574438678,126.715863131962,032-627-2250,32명,11명,21명,http://hannuri.icesc.kr,일반계 
인천고잔고등학교,인천광역시 남동구 에코중앙로 117,37.3892221517693,126.72265448484,032-430-2400,838명,0명,838명,http://gojan.icehs.kr,일반계 
인명여자고등학교,인천광역시 미추홀구 문화로 11,37.4403708093314,126.697223442449,032-439-6083,930명,0명,930명,http://inmyong.icehs.kr,일반계 
인천재능고등학교,인천광역시 동구 재능로 178,37.4755331257648,126.650473364336,032-890-7600,546명,546명,0명,http://jn.icehs.kr/,공업계 
인천예일고등학교,인천광역시 계양구 박촌로 23,37.5542617390827,126.741405689405,032-555-6307,640명,307명,333명,http://yeil.icehs.kr,일반계 
대청고등학교,인천광역시 옹진군 대청면 대청로244번길 116-45,37.8325851952462,124.693979207841,032-836-2206,10명,7명,3명,http://idmh.icehs.kr,일반계 
부개여자고등학교,인천광역시 부평구 부흥로 433,37.4979041963466,126.7410315569,032-510-6700,454명,0명,454명,http://bugaegirl.icehs.kr,일반계 
작전고등학교,인천광역시 계양구 봉오대로729번길 27,37.532855542666,126.730389967976,032-555-1595,591명,591명,0명,http://jakj.icehs.kr,일반계 
